date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-11-16,7:06,0,0,0,0,6,3,0,0,2,0,0,0
2020-11-16,7:07,0,0,0,17,0,4,0,0,12,0,0,0
2020-11-16,7:08,0,0,7,0,7,0,10,0,0,0,0,0
2020-11-16,7:10,0,0,0,0,0,0,17,0,0,0,0,0
2020-11-16,7:11,0,0,0,0,0,0,0,14,0,0,0,0
2020-11-16,7:12,0,0,0,0,0,0,0,0,5,0,0,0
2020-11-16,7:13,0,0,0,0,0,4,0,0,24,0,0,0
2020-11-16,7:14,0,0,0,0,2,3,0,3,2,0,0,0
2020-11-16,7:17,0,0,10,0,0,0,0,0,0,0,0,0
2020-11-16,7:18,0,0,11,0,0,0,0,0,0,0,0,0
2020-11-16,7:20,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-16,7:22,0,0,0,0,0,0,0,0,37,0,0,1
2020-11-16,7:23,0,0,0,0,0,0,0,4,2,0,0,0
2020-11-16,7:24,0,0,0,0,0,0,0,0,8,0,0,0
2020-11-16,7:25,0,0,0,0,0,0,0,0,9,0,0,0
2020-11-16,7:26,0,0,0,0,0,10,0,0,0,0,0,0
2020-11-16,7:30,0,0,0,0,0,0,0,17,0,1,0,0
2020-11-16,7:59,0,0,1,0,0,13,0,0,0,0,0,0
2020-11-16,8:00,0,0,0,0,6,0,0,0,0,0,0,0
2020-11-16,8:01,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-16,8:02,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-16,8:03,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-16,8:04,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-16,8:05,0,0,0,0,14,0,0,0,0,0,0,0
2020-11-16,8:06,0,0,0,0,0,11,0,4,0,0,0,0
2020-11-16,8:07,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-16,8:14,0,8,0,0,0,0,0,0,0,0,0,0
2020-11-16,8:15,0,0,0,0,0,0,0,2,0,7,0,0
2020-11-16,8:16,0,0,0,0,0,0,0,7,7,0,0,0
2020-11-16,8:17,0,0,0,0,0,0,3,2,11,0,0,0
2020-11-16,8:18,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-16,8:19,0,6,0,0,0,0,0,2,0,0,0,0
2020-11-16,8:22,0,0,0,0,0,0,2,0,2,0,0,0
2020-11-16,8:23,0,0,0,0,0,0,6,0,0,0,0,0
2020-11-16,8:27,0,0,0,0,0,0,0,6,0,0,0,0
2020-11-16,8:28,0,0,0,0,0,4,0,2,0,0,0,0
2020-11-16,8:29,0,0,0,0,0,14,0,1,0,0,0,0
2020-11-16,8:32,0,3,0,0,0,6,0,0,0,9,0,0
2020-11-16,8:33,0,3,0,0,0,2,0,0,0,8,0,0
2020-11-16,8:35,0,7,0,0,0,0,0,0,0,0,0,0
2020-11-16,8:37,0,9,0,0,0,0,0,2,0,0,0,0
