date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-11-27,6:52,0,0,0,0,0,0,0,0,5,0,0,0
2020-11-27,6:53,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-27,6:56,0,0,9,0,0,0,0,0,2,0,0,0
2020-11-27,6:57,0,0,2,0,0,0,0,0,18,0,0,0
2020-11-27,6:58,0,0,0,0,0,0,0,0,0,0,6,0
2020-11-27,6:59,0,0,1,0,0,0,0,0,13,0,0,0
2020-11-27,7:00,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-27,7:08,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-27,7:12,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-27,7:18,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-27,7:19,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-27,7:32,0,0,0,0,5,15,0,0,8,0,0,0
2020-11-27,7:33,0,0,0,0,8,11,0,0,22,0,0,0
2020-11-27,7:34,0,0,0,0,12,14,0,0,22,0,0,0
2020-11-27,7:35,0,0,0,0,0,16,0,0,26,0,0,0
2020-11-27,7:36,0,0,0,0,0,17,0,0,8,0,0,0
2020-11-27,7:37,0,0,0,0,4,21,0,0,22,0,0,0
2020-11-27,7:38,0,0,0,0,9,2,0,0,14,0,0,0
2020-11-27,7:39,0,0,0,0,8,13,0,0,14,0,0,0
2020-11-27,7:40,0,0,0,0,0,14,0,0,9,0,0,0
2020-11-27,7:41,0,0,5,0,0,0,0,0,37,0,0,1
2020-11-27,7:42,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-27,7:52,7,0,0,0,0,0,0,1,2,0,0,0
2020-11-27,7:53,0,0,0,0,12,0,0,0,0,0,0,0
2020-11-27,7:54,0,5,0,0,9,0,0,0,0,0,0,0
2020-11-27,7:58,0,0,0,0,0,0,0,6,0,0,0,0
2020-11-27,8:01,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-27,8:02,0,0,0,0,0,0,0,0,0,0,3,0
2020-11-27,8:05,0,0,0,0,0,2,0,0,0,0,0,0
2020-11-27,8:10,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-27,8:23,0,0,0,0,0,0,0,5,0,0,1,0
2020-11-27,8:24,0,0,0,0,0,0,0,0,0,0,7,0
2020-11-27,8:26,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-27,8:28,0,0,0,0,0,0,0,3,0,0,1,0
2020-11-27,8:31,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-27,8:51,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-27,9:16,0,5,0,0,0,0,0,1,0,0,0,0
2020-11-27,9:17,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-27,9:25,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-27,9:30,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-27,9:33,0,0,0,0,0,0,0,0,26,0,0,0
2020-11-27,9:34,0,0,0,0,0,0,0,0,13,0,0,0
2020-11-27,9:35,0,0,0,0,0,0,0,0,13,0,0,0
2020-11-27,9:42,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-27,9:47,0,0,0,0,0,11,0,0,8,0,0,0
2020-11-27,9:48,0,0,0,0,0,0,0,0,20,0,0,0
2020-11-27,9:49,0,0,0,0,0,0,0,0,23,0,0,0
2020-11-27,9:50,0,0,0,0,0,0,0,0,12,0,0,0
2020-11-27,9:58,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-27,10:59,0,0,0,0,0,10,0,10,0,0,0,0
2020-11-27,11:00,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-27,11:01,0,0,0,0,22,0,0,4,0,0,0,0
2020-11-27,11:02,0,0,0,0,34,0,0,2,0,0,0,1
2020-11-27,11:03,0,0,0,0,35,0,0,0,0,0,0,1
2020-11-27,11:04,0,0,0,0,45,0,0,6,0,0,0,1
2020-11-27,11:05,0,0,0,0,42,0,0,0,0,0,0,1
2020-11-27,11:06,0,0,0,0,35,0,0,2,0,0,0,1
2020-11-27,11:08,0,0,0,0,0,0,0,16,0,0,0,0
2020-11-27,11:14,0,0,0,0,0,0,0,0,9,0,0,0
2020-11-27,11:15,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-27,11:16,0,0,0,0,0,0,0,0,13,0,0,0
2020-11-27,11:18,0,0,0,0,0,0,0,10,9,0,0,0
2020-11-27,11:19,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-27,11:20,0,0,0,0,0,9,0,0,0,0,0,0
2020-11-27,11:21,0,0,0,0,20,0,0,0,9,0,0,0
2020-11-27,11:22,0,0,0,0,16,0,0,0,3,0,0,0
2020-11-27,11:23,0,0,0,0,2,8,0,0,8,0,0,0
2020-11-27,11:24,0,0,0,0,0,0,0,0,9,0,0,0
2020-11-27,11:42,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-27,11:43,0,0,0,0,0,0,0,0,15,0,0,0
2020-11-27,11:44,0,0,0,0,5,0,0,0,26,0,0,0
2020-11-27,11:45,0,0,0,0,0,0,0,0,13,0,7,0
2020-11-27,11:46,0,12,0,0,0,0,0,0,0,0,0,0
2020-11-27,11:47,0,0,0,0,7,0,0,1,0,0,0,0
2020-11-27,11:48,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-27,11:50,0,0,0,0,0,0,0,10,0,0,0,0
2020-11-27,12:14,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-27,12:15,0,8,0,0,0,0,0,0,0,0,0,0
2020-11-27,12:22,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-27,12:26,0,11,0,0,0,0,0,0,0,0,0,0
2020-11-27,12:31,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-27,12:32,0,0,0,0,0,0,0,0,8,0,0,0
2020-11-27,13:46,0,7,0,0,0,0,0,0,0,0,0,0
2020-11-27,13:48,0,0,0,0,14,0,0,0,0,0,0,0
2020-11-27,13:49,0,0,0,0,0,0,0,0,0,10,0,0
2020-11-27,13:51,0,7,0,0,0,0,0,0,0,0,0,0
2020-11-27,13:54,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-27,13:57,0,0,0,0,4,0,0,0,0,0,0,0
2020-11-27,13:58,0,4,0,0,1,0,0,0,0,0,0,0
2020-11-27,15:05,0,0,0,0,18,0,0,0,0,0,0,0
2020-11-27,15:06,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-27,15:07,0,0,0,0,0,6,0,0,0,0,6,0
2020-11-27,15:08,0,0,0,0,9,0,0,2,0,0,9,0
2020-11-27,15:09,0,0,0,0,25,0,0,0,0,0,0,0
2020-11-27,15:10,0,0,0,0,16,0,0,0,0,0,0,0
2020-11-27,15:11,0,0,0,0,14,0,0,0,0,0,0,0
2020-11-27,15:12,0,0,0,0,10,0,0,9,0,0,0,0
2020-11-27,15:13,0,0,0,0,40,0,0,0,0,0,0,1
2020-11-27,15:15,0,0,0,0,13,0,0,0,0,0,0,0
2020-11-27,15:22,0,0,0,0,0,3,0,0,0,0,0,0
2020-11-27,15:30,0,0,3,0,0,0,0,2,0,7,0,0
2020-11-27,15:31,0,0,2,0,0,0,0,0,0,0,0,0
2020-11-27,15:33,0,0,0,0,9,0,0,4,0,0,0,0
2020-11-27,15:35,0,0,0,0,0,0,0,12,0,0,0,0
2020-11-27,15:44,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-27,15:58,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-27,15:59,0,5,0,0,0,0,0,0,0,0,3,0
2020-11-27,16:01,0,7,0,0,0,0,0,0,0,0,1,0
2020-11-27,16:04,0,1,0,0,0,0,0,10,0,0,1,0
