date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-11-21,7:03,9,0,0,0,0,12,0,0,9,0,0,0
2020-11-21,7:21,0,0,0,0,3,1,0,0,0,0,0,0
2020-11-21,7:22,0,0,0,0,2,1,0,0,6,0,0,0
2020-11-21,7:23,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-21,7:25,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-21,7:26,0,0,0,0,1,0,0,0,1,0,0,0
2020-11-21,7:27,0,0,0,0,0,0,0,0,2,0,0,0
2020-11-21,7:28,0,0,0,0,3,0,0,2,3,0,0,0
2020-11-21,7:29,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-21,7:30,0,0,0,0,9,0,0,0,0,0,0,0
2020-11-21,7:31,0,0,0,0,9,0,0,0,25,0,0,0
2020-11-21,7:32,0,0,0,0,0,0,0,0,16,0,0,0
2020-11-21,7:33,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-21,7:34,0,0,0,0,9,0,0,0,17,0,0,0
2020-11-21,7:35,0,0,0,0,3,0,0,0,26,0,0,0
2020-11-21,7:36,0,0,0,0,0,0,0,0,24,0,0,0
2020-11-21,7:37,0,0,0,0,0,0,0,0,12,4,0,0
2020-11-21,7:40,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-21,7:45,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-21,7:46,0,0,0,0,0,0,0,0,3,0,0,0
2020-11-21,7:51,0,0,0,0,2,0,0,0,4,0,0,0
2020-11-21,8:00,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-21,8:06,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-21,8:07,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-21,8:08,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-21,8:09,0,1,0,0,0,0,0,0,0,0,8,0
2020-11-21,8:12,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-21,8:40,0,0,0,0,0,2,0,0,0,0,0,0
2020-11-21,8:41,0,0,0,0,0,2,0,0,0,0,0,0
2020-11-21,8:42,0,0,0,0,0,0,0,0,0,11,0,0
2020-11-21,8:43,0,12,0,0,0,0,0,0,0,0,8,0
2020-11-21,8:44,0,1,0,0,0,1,0,0,0,0,0,0
2020-11-21,8:45,0,2,0,0,0,0,0,0,0,0,8,0
2020-11-21,9:07,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-21,9:08,0,0,0,0,0,0,0,6,0,0,0,0
2020-11-21,9:18,0,0,0,0,0,0,0,0,0,0,1,0
2020-11-21,9:23,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-21,9:26,0,0,0,0,0,16,0,0,0,0,0,0
2020-11-21,9:28,0,2,0,0,0,0,0,1,0,0,5,0
2020-11-21,9:29,0,11,0,0,0,0,0,0,0,0,5,0
2020-11-21,9:34,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-21,9:41,0,0,0,0,0,0,0,10,0,0,0,0
2020-11-21,9:45,0,6,0,0,0,0,0,8,0,0,0,0
2020-11-21,9:46,0,1,0,0,0,0,0,3,0,0,0,0
2020-11-21,9:47,0,8,0,0,0,0,0,7,0,0,0,0
2020-11-21,9:48,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-21,9:49,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-21,9:50,0,2,0,0,0,0,0,0,0,7,0,0
2020-11-21,9:51,0,0,0,0,10,0,0,0,0,0,0,0
2020-11-21,9:52,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-21,9:55,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-21,9:56,0,0,0,0,0,0,0,0,8,0,0,0
2020-11-21,9:57,0,0,0,0,0,0,0,0,18,0,0,0
2020-11-21,9:58,0,0,0,0,4,0,0,0,7,0,0,0
2020-11-21,9:59,0,1,0,0,0,0,0,0,6,0,0,0
2020-11-21,10:01,0,0,5,0,0,0,0,0,0,0,0,0
2020-11-21,10:03,0,0,3,0,0,0,0,6,0,0,0,0
2020-11-21,10:04,0,0,0,16,0,0,0,0,0,0,0,0
2020-11-21,11:02,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-21,11:03,0,0,0,0,7,0,0,0,0,0,0,0
2020-11-21,11:04,0,0,0,0,45,0,0,0,0,0,0,1
2020-11-21,11:05,0,0,0,0,43,0,0,0,0,0,0,1
2020-11-21,11:06,0,0,0,0,48,0,0,0,0,0,0,1
2020-11-21,11:07,0,0,0,0,41,0,0,0,0,0,0,1
2020-11-21,11:08,0,0,0,0,37,0,0,9,0,0,0,1
2020-11-21,11:10,0,0,0,0,13,0,0,0,0,0,0,0
2020-11-21,11:11,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-21,11:17,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-21,11:29,0,0,0,0,0,0,0,0,3,0,0,0
2020-11-21,11:45,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-21,11:46,0,0,0,0,0,0,0,13,0,0,0,0
2020-11-21,11:48,0,0,13,0,0,0,0,0,0,0,0,0
2020-11-21,11:49,0,0,2,0,0,0,0,4,0,8,0,0
2020-11-21,11:50,0,0,0,0,0,0,0,0,0,7,0,0
2020-11-21,11:51,0,0,0,0,0,0,0,6,0,8,0,0
2020-11-21,11:52,0,0,0,0,0,0,0,4,0,4,0,0
2020-11-21,11:53,0,0,0,0,0,0,0,0,0,0,2,0
2020-11-21,12:10,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-21,12:20,0,0,2,0,0,0,0,0,0,0,0,0
2020-11-21,12:26,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-21,12:30,0,0,0,0,4,0,0,10,0,0,0,0
2020-11-21,12:33,0,0,0,0,0,0,0,14,0,0,0,0
2020-11-21,12:34,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-21,12:35,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-21,12:36,0,0,0,0,20,0,0,3,0,0,0,0
2020-11-21,12:37,0,0,0,0,10,8,0,8,0,0,0,0
2020-11-21,12:38,0,0,0,0,22,0,0,0,0,0,0,0
2020-11-21,12:39,0,0,0,0,30,0,0,5,0,0,0,1
2020-11-21,12:40,0,0,0,0,14,0,0,1,0,0,0,0
2020-11-21,12:41,0,0,0,0,20,0,0,7,0,0,0,0
2020-11-21,12:42,0,0,0,0,22,0,0,0,0,0,0,0
2020-11-21,12:50,0,0,0,0,13,0,0,0,0,0,0,0
2020-11-21,12:51,0,0,0,0,14,0,0,0,0,0,0,0
2020-11-21,12:52,0,0,0,0,19,0,0,0,0,0,0,0
2020-11-21,12:53,0,0,0,0,7,0,0,10,0,0,0,0
2020-11-21,15:04,0,0,0,0,0,11,0,0,0,0,0,0
2020-11-21,15:05,0,0,0,0,0,26,0,0,0,0,0,0
2020-11-21,15:06,0,0,0,0,10,14,0,0,0,0,0,0
2020-11-21,15:08,0,0,0,0,0,14,0,0,0,0,0,0
2020-11-21,15:09,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-21,15:10,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-21,15:11,0,0,0,0,7,0,0,10,0,0,0,0
2020-11-21,15:18,0,0,0,0,9,0,0,6,0,0,0,0
2020-11-21,15:19,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-21,15:20,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-21,15:22,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-21,15:27,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-21,15:32,0,1,0,0,0,1,0,0,0,0,0,0
2020-11-21,15:50,0,0,0,0,3,0,0,0,0,0,0,0
2020-11-21,15:51,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-21,15:54,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-21,15:55,0,0,0,0,0,0,0,1,1,0,0,0
2020-11-21,15:56,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-21,15:58,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-21,16:00,0,0,21,0,0,4,0,0,0,0,0,0
2020-11-21,16:01,0,0,0,0,0,2,0,18,0,0,0,0
2020-11-21,16:02,0,0,0,0,0,7,0,8,4,0,0,0
2020-11-21,16:12,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-21,16:17,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-21,16:19,0,0,0,0,0,0,0,0,0,0,2,0
2020-11-21,16:25,0,4,0,0,0,0,0,0,0,0,0,0
2020-11-21,16:26,0,1,0,0,0,0,0,0,0,0,2,0
2020-11-21,16:30,0,0,0,0,6,0,0,0,8,0,0,0
2020-11-21,16:36,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-21,16:37,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-21,16:38,0,5,0,0,0,0,0,0,0,0,0,0
2020-11-21,16:41,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-21,16:46,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-21,16:47,0,0,0,0,0,1,0,0,3,0,0,0
2020-11-21,16:49,0,0,0,0,0,0,0,0,6,0,0,0
2020-11-21,16:50,0,0,0,0,0,4,0,0,0,0,0,0
2020-11-21,17:09,0,0,0,0,0,0,0,0,22,0,0,0
2020-11-21,17:10,0,0,0,0,0,0,0,0,31,0,1,1
2020-11-21,17:11,0,0,0,3,0,0,0,2,8,0,5,0
2020-11-21,17:14,0,0,0,11,0,0,0,6,8,0,0,0
2020-11-21,17:15,0,0,0,1,0,0,0,0,1,0,0,0
2020-11-21,17:16,0,0,0,0,0,0,0,0,21,0,0,0
2020-11-21,17:17,0,0,0,0,0,0,0,0,8,0,0,0
2020-11-21,17:18,0,0,0,15,0,0,0,0,0,0,0,0
2020-11-21,17:20,0,0,0,0,0,0,0,0,0,0,8,0
2020-11-21,17:22,0,0,0,0,0,0,0,0,7,0,0,0
2020-11-21,17:23,0,7,0,0,0,0,0,0,0,0,0,0
2020-11-21,17:26,0,0,0,0,0,4,0,0,0,0,0,0
2020-11-21,17:27,0,0,0,0,0,3,0,0,0,0,0,0
2020-11-21,17:28,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-21,17:43,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-21,18:01,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-21,18:16,0,0,9,0,0,0,0,0,0,0,0,0
2020-11-21,18:17,0,0,6,0,0,0,0,0,0,0,0,0
2020-11-21,18:19,0,20,0,0,0,0,0,0,0,0,1,0
2020-11-21,18:20,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-21,18:33,0,1,0,0,0,0,0,0,0,0,0,0
