date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-12-17,6:54,0,0,9,0,0,0,0,0,0,0,0,0
2020-12-17,6:55,0,0,9,0,0,0,0,0,0,0,0,0
2020-12-17,6:58,0,0,2,0,0,0,0,0,1,0,0,0
2020-12-17,6:59,0,0,0,0,0,0,0,0,21,0,0,0
2020-12-17,7:00,0,0,0,0,2,0,0,0,0,0,0,0
2020-12-17,7:01,0,0,5,0,0,0,0,0,21,0,0,0
2020-12-17,7:02,0,0,4,0,0,0,0,0,11,0,0,0
2020-12-17,7:05,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-17,7:09,0,0,0,9,8,0,0,0,0,0,0,0
2020-12-17,7:11,0,0,0,0,0,0,0,0,8,0,0,0
2020-12-17,7:12,0,0,0,0,0,0,0,5,22,0,0,0
2020-12-17,7:14,0,0,0,0,1,0,0,0,25,0,0,0
2020-12-17,7:15,0,0,0,0,0,0,0,0,5,0,0,0
2020-12-17,7:17,0,0,0,0,2,0,0,0,0,0,0,0
2020-12-17,7:18,0,0,0,0,0,0,0,0,10,0,0,0
2020-12-17,7:23,0,0,0,0,0,0,0,2,0,0,0,0
2020-12-17,7:24,0,0,0,0,0,0,0,0,8,0,0,0
2020-12-17,7:25,0,0,0,0,0,0,0,0,5,0,0,0
2020-12-17,7:26,0,0,0,0,7,0,0,0,7,0,0,0
2020-12-17,7:27,0,0,0,0,3,0,0,0,34,0,0,1
2020-12-17,7:28,0,0,0,0,3,0,0,0,0,0,0,0
2020-12-17,7:29,0,0,0,0,4,0,0,0,3,7,0,0
2020-12-17,7:30,0,0,0,0,16,0,0,0,8,0,0,0
2020-12-17,7:31,0,0,0,0,11,0,0,0,14,0,0,0
2020-12-17,7:32,0,0,0,0,0,0,0,0,0,5,0,0
2020-12-17,7:33,0,0,0,0,12,0,0,0,8,3,0,0
2020-12-17,7:34,0,0,9,0,0,0,0,0,16,0,0,0
2020-12-17,7:35,0,0,0,0,15,0,0,0,17,0,0,0
2020-12-17,7:36,0,0,0,0,0,0,0,0,19,8,0,0
2020-12-17,7:37,0,0,0,0,16,0,0,0,9,0,0,0
2020-12-17,7:38,0,0,0,0,0,0,0,0,9,0,0,0
2020-12-17,7:39,0,0,0,0,0,0,0,0,6,0,0,0
2020-12-17,7:40,0,0,0,0,2,0,0,0,0,0,0,0
2020-12-17,7:41,0,0,0,0,4,0,0,0,0,0,0,0
2020-12-17,7:44,0,0,0,0,0,0,0,0,8,0,0,0
2020-12-17,7:45,0,0,0,0,0,0,0,0,29,0,0,0
2020-12-17,7:46,0,0,0,0,0,0,0,0,29,0,0,0
2020-12-17,7:47,0,0,0,0,17,0,0,1,10,0,0,0
2020-12-17,7:48,0,0,0,0,4,0,0,0,0,1,0,0
2020-12-17,7:49,0,0,0,0,9,0,0,0,5,0,0,0
2020-12-17,7:50,0,5,0,0,0,0,0,0,6,0,0,0
2020-12-17,7:51,0,0,0,0,0,0,0,4,10,12,0,0
2020-12-17,7:52,0,0,0,0,0,0,0,0,20,0,0,0
2020-12-17,7:53,0,0,0,0,0,0,0,0,26,0,0,0
2020-12-17,7:54,0,0,0,0,0,0,0,0,27,0,0,0
2020-12-17,7:55,0,0,0,0,0,0,0,0,10,0,0,0
2020-12-17,7:56,0,0,0,0,0,0,0,0,3,0,0,0
2020-12-17,7:58,0,0,0,0,0,0,0,0,10,0,0,0
2020-12-17,7:59,0,0,0,0,0,0,0,0,21,0,0,0
2020-12-17,8:00,0,0,0,0,0,0,0,0,23,0,0,0
2020-12-17,8:01,0,0,0,0,6,0,0,3,10,0,0,0
2020-12-17,8:02,0,0,0,0,0,0,0,0,27,0,0,0
2020-12-17,8:03,0,0,0,0,0,0,0,4,17,0,0,0
2020-12-17,8:04,0,0,0,0,0,0,0,0,26,0,2,0
2020-12-17,8:05,0,6,0,0,0,0,0,0,17,2,0,0
2020-12-17,8:06,0,0,0,0,0,0,0,0,13,8,0,0
2020-12-17,8:07,0,0,0,0,0,0,0,0,23,0,0,0
2020-12-17,8:08,0,0,0,0,0,0,0,0,19,0,0,0
2020-12-17,8:10,0,0,0,0,0,0,0,0,9,0,0,0
2020-12-17,8:11,0,1,0,0,0,0,0,0,1,0,1,0
2020-12-17,8:13,0,0,0,0,0,0,0,0,2,0,0,0
2020-12-17,8:15,0,1,0,0,0,0,0,0,0,0,0,0
2020-12-17,8:17,0,4,0,0,0,0,0,0,0,0,4,0
2020-12-17,8:19,0,0,0,0,0,0,0,0,0,0,2,0
2020-12-17,8:20,0,2,0,0,0,0,0,0,0,0,0,0
2020-12-17,8:23,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-17,8:27,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-17,8:58,0,0,0,0,4,0,0,0,0,0,0,0
2020-12-17,8:59,0,0,0,0,1,0,0,0,0,0,6,0
2020-12-17,9:00,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-17,9:03,0,0,0,0,0,0,0,0,0,0,1,0
2020-12-17,9:07,0,2,0,0,0,0,0,0,0,0,1,0
2020-12-17,9:08,0,0,0,0,0,0,0,0,13,0,0,0
2020-12-17,9:17,0,6,0,0,0,0,0,0,0,0,0,0
2020-12-17,9:21,0,1,0,0,0,0,0,0,0,0,4,0
2020-12-17,9:22,0,0,0,0,0,0,0,0,7,0,0,0
2020-12-17,9:23,0,0,0,0,0,0,0,0,7,0,0,0
2020-12-17,9:24,0,4,0,0,0,0,0,0,0,0,0,0
2020-12-17,9:32,0,0,0,0,0,0,0,0,0,0,4,0
2020-12-17,9:35,0,3,0,0,0,0,0,0,1,0,3,0
2020-12-17,9:36,0,0,0,1,8,0,0,1,1,0,0,0
2020-12-17,9:38,0,0,0,0,0,0,0,7,0,0,0,0
2020-12-17,9:39,0,7,0,0,0,0,0,0,0,0,0,0
2020-12-17,9:40,0,0,0,0,0,0,0,0,7,0,0,0
2020-12-17,9:41,0,0,0,0,0,0,0,0,4,0,0,0
2020-12-17,9:44,0,0,0,0,0,0,0,1,0,0,0,0
2020-12-17,11:07,0,0,0,0,0,0,0,1,9,0,0,0
2020-12-17,11:08,0,0,0,0,0,0,0,0,10,0,0,0
2020-12-17,11:14,0,0,0,0,0,0,0,0,15,0,0,0
2020-12-17,11:16,0,0,0,0,0,0,0,0,4,0,0,0
2020-12-17,11:17,0,0,0,0,3,0,0,0,5,0,0,0
2020-12-17,11:29,0,0,0,0,2,0,0,0,0,0,0,0
2020-12-17,11:30,0,0,0,0,0,0,0,0,5,0,0,0
2020-12-17,11:31,0,1,0,0,0,0,0,0,4,0,0,0
2020-12-17,11:32,0,4,0,0,5,0,0,0,9,0,0,0
2020-12-17,11:33,0,2,0,0,0,0,0,0,0,0,0,0
2020-12-17,11:34,0,3,2,0,0,0,0,0,5,0,0,0
2020-12-17,11:35,0,7,0,0,0,0,0,0,5,0,0,0
2020-12-17,11:36,0,0,0,0,19,0,0,0,0,0,0,0
2020-12-17,11:37,0,0,0,0,11,0,0,0,0,0,0,0
2020-12-17,11:38,0,0,9,0,0,0,0,0,0,0,0,0
2020-12-17,11:41,0,0,0,0,0,0,0,0,1,0,0,0
2020-12-17,11:42,0,0,0,0,13,0,0,12,0,0,0,0
2020-12-17,11:43,0,0,0,0,0,0,0,7,13,0,0,0
