date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-11-15,7:01,4,0,0,0,0,0,0,0,27,0,0,0
2020-11-15,7:02,8,0,0,0,0,0,0,0,17,0,0,0
2020-11-15,7:03,0,0,3,0,0,0,0,0,30,0,0,1
2020-11-15,7:04,0,0,1,0,2,0,0,0,7,0,0,0
2020-11-15,7:05,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-15,7:08,0,0,2,0,0,0,0,0,0,0,0,0
2020-11-15,7:09,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-15,7:14,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-15,7:17,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-15,7:18,9,0,0,0,0,0,0,7,0,0,0,0
2020-11-15,7:19,0,0,0,0,0,16,0,0,0,0,0,0
2020-11-15,7:20,0,0,0,0,0,4,0,0,0,0,0,0
2020-11-15,7:22,0,0,4,0,0,3,0,0,2,0,0,0
2020-11-15,7:23,0,0,0,0,0,0,0,11,0,0,0,0
2020-11-15,7:25,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-15,7:26,0,0,0,0,0,1,0,0,1,0,0,0
2020-11-15,7:30,0,0,0,0,9,3,0,7,3,0,0,0
2020-11-15,7:31,0,0,0,0,0,4,0,0,14,0,0,0
2020-11-15,7:32,0,0,0,0,0,7,0,0,8,0,0,0
2020-11-15,7:33,0,0,0,0,17,8,0,0,8,0,0,0
2020-11-15,7:34,0,0,0,0,0,14,0,0,9,0,0,0
2020-11-15,7:35,0,0,0,0,8,1,0,0,1,0,0,0
2020-11-15,7:36,0,0,0,0,0,14,0,0,8,0,0,0
2020-11-15,7:37,0,0,0,0,0,0,0,0,17,8,0,0
2020-11-15,7:38,0,0,0,0,0,0,0,0,14,1,0,0
2020-11-15,7:39,0,0,0,0,0,0,0,0,14,0,0,0
2020-11-15,7:50,0,0,0,0,1,0,0,1,1,0,0,0
2020-11-15,7:51,0,4,0,0,0,0,0,3,14,0,0,0
2020-11-15,7:52,0,0,0,0,0,0,0,0,15,0,0,0
2020-11-15,7:53,0,0,0,0,0,0,0,0,10,0,0,0
2020-11-15,7:54,0,0,0,0,11,0,0,0,19,0,0,0
2020-11-15,7:55,0,0,0,0,1,0,0,5,14,0,0,0
2020-11-15,7:56,0,11,0,0,5,0,0,0,0,5,0,0
2020-11-15,7:57,0,3,0,0,0,0,0,7,0,8,0,0
2020-11-15,8:00,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-15,8:03,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-15,8:07,0,0,0,0,0,3,0,0,0,0,0,0
2020-11-15,8:08,0,0,0,0,0,9,0,0,0,0,0,0
2020-11-15,8:10,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-15,8:12,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-15,8:13,0,9,0,0,0,0,0,0,0,0,0,0
2020-11-15,8:20,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-15,8:35,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-15,8:39,0,0,0,0,0,0,0,0,0,2,0,0
2020-11-15,8:40,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-15,8:41,0,1,0,0,0,0,0,0,0,1,0,0
2020-11-15,8:44,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-15,8:50,0,0,0,0,0,0,4,0,1,0,0,0
2020-11-15,8:56,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-15,9:03,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-15,9:04,0,0,0,0,0,0,0,11,0,0,0,0
2020-11-15,9:05,0,0,0,0,0,0,0,20,0,0,0,0
2020-11-15,9:06,0,0,0,0,0,0,0,0,0,7,0,0
2020-11-15,9:07,0,7,0,0,0,0,0,0,0,0,0,0
2020-11-15,9:09,0,0,0,0,0,0,0,0,0,7,0,0
2020-11-15,9:15,0,0,0,0,0,0,0,0,0,7,0,0
2020-11-15,9:16,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-15,9:18,0,0,4,0,0,0,0,0,0,0,0,0
2020-11-15,9:19,0,0,3,0,0,0,0,0,0,0,0,0
2020-11-15,9:34,0,0,7,0,0,0,0,0,0,0,0,0
2020-11-15,9:43,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-15,9:44,0,0,0,0,4,0,0,1,0,0,0,0
2020-11-15,9:45,0,0,0,3,0,0,0,0,0,0,0,0
2020-11-15,9:46,0,0,0,5,0,0,0,0,0,0,0,0
2020-11-15,9:49,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-15,9:52,0,14,0,0,0,1,0,0,0,1,0,0
2020-11-15,9:54,0,0,0,0,0,0,0,0,5,0,0,0
2020-11-15,9:55,0,0,0,0,0,0,0,0,20,0,0,0
2020-11-15,9:56,0,0,5,0,0,0,0,0,7,0,0,0
2020-11-15,10:00,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-15,10:01,0,0,0,0,0,0,0,0,0,2,0,0
2020-11-15,10:02,0,0,0,0,0,0,0,0,0,7,0,0
2020-11-15,10:03,0,0,0,0,0,3,0,0,0,0,0,0
2020-11-15,11:00,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-15,11:01,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-15,11:02,0,0,0,0,0,0,0,0,10,0,0,0
2020-11-15,11:03,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-15,11:04,0,0,0,0,4,0,0,2,0,0,0,0
2020-11-15,11:05,0,0,8,0,0,0,0,2,0,0,0,0
2020-11-15,11:06,0,0,13,0,0,0,0,0,0,0,0,0
2020-11-15,11:07,0,5,0,0,0,0,0,0,0,0,0,0
2020-11-15,11:08,0,0,3,0,0,0,0,0,0,2,0,0
2020-11-15,11:09,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-15,11:10,0,0,0,0,5,0,0,0,0,0,0,0
2020-11-15,11:12,0,0,0,0,5,0,0,0,0,0,0,0
2020-11-15,11:16,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-15,11:23,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-15,11:57,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-15,11:59,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-15,12:08,0,0,0,0,0,0,0,0,13,0,0,0
2020-11-15,12:09,0,0,3,0,0,0,0,0,0,0,0,0
2020-11-15,12:12,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-15,12:26,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-15,12:27,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-15,12:28,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-15,12:34,0,0,0,0,21,0,0,0,0,0,0,0
2020-11-15,12:35,0,0,0,0,10,0,0,0,0,0,0,0
2020-11-15,12:37,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-15,15:05,0,0,0,0,0,0,0,0,9,0,0,0
2020-11-15,15:08,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-15,15:09,0,0,0,0,0,0,9,0,0,0,0,0
2020-11-15,15:13,0,0,0,0,12,0,0,0,0,0,0,0
2020-11-15,15:15,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-15,15:18,0,9,0,0,2,0,0,0,0,0,0,0
2020-11-15,15:27,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-15,15:28,0,0,0,0,33,0,0,0,7,0,0,1
2020-11-15,15:29,0,0,0,0,19,0,0,0,0,0,0,0
2020-11-15,15:31,0,0,0,0,24,0,0,0,0,0,0,0
2020-11-15,15:32,0,0,0,0,3,0,0,0,0,0,0,0
2020-11-15,15:35,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-15,15:36,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-15,15:41,0,0,2,0,0,0,0,0,0,0,0,0
2020-11-15,15:42,0,0,2,0,0,0,0,0,0,0,0,0
2020-11-15,15:47,0,0,2,0,0,0,0,0,0,12,0,0
2020-11-15,15:49,0,8,0,0,0,0,0,0,0,0,0,0
2020-11-15,15:50,0,6,0,0,0,0,0,0,0,1,0,0
2020-11-15,15:52,0,0,0,0,0,0,0,11,0,0,0,0
2020-11-15,15:53,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-15,15:54,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-15,15:56,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-15,15:57,0,0,0,0,9,0,0,0,0,0,0,0
2020-11-15,15:58,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-15,16:02,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-15,16:07,0,0,0,0,0,0,0,0,5,0,0,0
