date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-11-28,6:58,0,0,3,0,0,0,0,0,1,0,0,0
2020-11-28,6:59,0,0,7,0,0,0,0,0,0,0,0,0
2020-11-28,7:01,0,0,0,0,0,0,0,0,10,0,0,0
2020-11-28,7:03,0,1,0,0,0,0,0,0,0,0,1,0
2020-11-28,7:04,0,0,0,0,0,0,0,0,10,0,0,0
2020-11-28,7:10,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-28,7:11,0,0,0,0,0,0,0,0,0,11,1,0
2020-11-28,7:13,0,0,0,0,0,0,0,0,11,0,0,0
2020-11-28,7:15,0,0,13,0,0,0,0,0,0,0,0,0
2020-11-28,7:21,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-28,7:22,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-28,7:23,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-28,7:24,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-28,7:25,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-28,7:26,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-28,7:28,0,0,0,0,0,0,0,12,1,0,0,0
2020-11-28,7:29,0,0,0,0,0,0,0,27,0,0,0,0
2020-11-28,7:30,0,0,0,0,0,0,0,17,0,0,0,0
2020-11-28,7:31,0,0,0,0,0,0,0,0,4,0,0,0
2020-11-28,7:33,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-28,7:53,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-28,7:54,0,0,8,0,0,0,0,0,0,0,0,0
2020-11-28,7:56,0,0,0,0,0,0,0,10,0,10,0,0
2020-11-28,7:57,0,0,8,0,0,0,0,1,0,0,0,0
2020-11-28,7:58,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-28,7:59,0,0,0,0,0,0,0,3,0,0,0,0
2020-11-28,8:01,0,0,6,0,0,0,0,0,0,0,0,0
2020-11-28,8:11,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-28,8:12,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-28,8:13,0,0,0,0,0,0,0,0,0,2,0,0
2020-11-28,8:14,0,0,0,0,0,0,0,0,0,13,0,0
2020-11-28,8:15,0,1,0,0,0,0,0,0,0,8,0,0
2020-11-28,8:17,0,0,0,0,0,0,0,0,0,9,0,0
2020-11-28,8:18,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-28,8:19,0,7,0,0,0,0,0,0,0,0,0,0
2020-11-28,8:20,0,0,0,0,0,0,0,0,0,0,1,0
2020-11-28,8:21,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,8:22,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-28,8:23,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-28,8:24,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-28,8:42,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,8:43,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,9:32,0,1,0,0,0,7,0,0,0,0,0,0
2020-11-28,9:33,0,0,0,8,0,0,0,0,8,0,0,0
2020-11-28,9:34,0,4,0,0,0,0,0,0,0,6,0,0
2020-11-28,9:36,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,9:38,0,0,0,0,0,0,0,6,0,0,0,0
2020-11-28,9:39,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-28,10:14,0,7,0,0,0,0,0,0,9,0,0,0
2020-11-28,10:15,0,5,0,0,0,0,0,0,10,0,0,0
2020-11-28,10:16,0,3,0,0,0,0,0,0,8,0,2,0
2020-11-28,10:17,0,1,0,1,0,0,0,0,0,0,3,0
2020-11-28,10:18,0,0,0,15,0,0,0,0,0,0,0,0
2020-11-28,10:19,0,2,0,0,0,0,0,0,0,0,8,0
2020-11-28,10:20,0,0,0,0,0,0,0,0,0,0,15,0
2020-11-28,10:22,0,3,0,0,0,0,0,0,0,0,40,1
2020-11-28,10:23,0,0,0,0,0,0,0,0,0,0,1,0
2020-11-28,10:25,0,0,0,0,0,0,0,0,0,1,13,0
2020-11-28,10:26,0,1,0,0,0,0,0,0,0,0,15,0
2020-11-28,10:30,0,0,0,0,0,0,0,0,0,0,10,0
2020-11-28,10:33,0,1,0,0,0,0,0,0,0,0,15,0
2020-11-28,10:34,0,0,0,0,0,0,0,0,0,0,1,0
2020-11-28,10:37,0,0,0,0,0,0,0,0,0,0,14,0
2020-11-28,11:18,0,0,3,0,0,0,0,0,0,0,0,0
2020-11-28,11:19,0,0,3,0,0,0,0,13,0,0,0,0
2020-11-28,11:20,0,0,0,0,10,0,0,0,0,0,0,0
2020-11-28,11:22,0,2,0,0,0,0,0,0,12,0,7,0
2020-11-28,11:23,0,0,0,0,0,0,0,0,12,0,2,0
2020-11-28,11:24,0,0,0,0,0,0,0,0,10,0,0,0
2020-11-28,11:25,0,0,0,0,0,0,0,7,2,0,0,0
2020-11-28,11:26,0,0,0,0,0,0,0,15,1,0,0,0
2020-11-28,11:27,0,0,0,0,4,0,0,4,16,0,0,0
2020-11-28,11:52,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-28,11:53,0,1,0,0,0,0,0,13,0,0,0,0
2020-11-28,11:54,0,0,0,0,0,0,0,0,0,1,0,0
