date,time,1,2,3,4,5,6,7,8,9,10,11,label
2020-11-18,7:08,0,0,0,0,0,6,0,0,2,0,0,0
2020-11-18,7:10,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-18,7:12,2,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,7:14,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-18,7:15,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,7:21,0,0,0,0,10,0,0,5,0,0,0,0
2020-11-18,7:22,0,0,0,0,0,0,0,10,0,0,0,0
2020-11-18,8:28,0,1,0,0,0,0,0,0,0,0,9,0
2020-11-18,8:29,0,4,0,0,0,0,0,0,0,2,0,0
2020-11-18,8:30,0,0,0,0,13,0,0,0,0,0,0,0
2020-11-18,8:31,0,0,0,7,0,0,0,0,0,0,0,0
2020-11-18,8:34,0,0,7,0,0,0,0,0,0,0,0,0
2020-11-18,8:36,0,0,0,0,4,0,0,0,0,0,0,0
2020-11-18,8:37,0,4,0,0,15,0,0,0,0,0,0,0
2020-11-18,8:38,0,2,0,0,0,0,0,0,0,0,0,0
2020-11-18,8:43,0,2,0,0,0,0,0,0,0,1,4,0
2020-11-18,8:44,0,0,0,0,0,0,0,0,0,0,4,0
2020-11-18,8:45,0,3,0,0,0,0,0,0,0,7,0,0
2020-11-18,8:56,0,4,0,0,0,0,0,0,0,0,0,0
2020-11-18,8:58,0,1,0,0,0,0,0,0,0,0,0,0
2020-11-18,9:00,0,0,0,0,0,0,0,9,0,0,5,0
2020-11-18,9:01,0,0,0,0,0,0,0,0,0,10,0,0
2020-11-18,9:02,0,18,0,0,0,0,0,0,0,0,0,0
2020-11-18,9:11,0,0,8,0,0,0,0,0,0,0,0,0
2020-11-18,9:17,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-18,9:21,0,0,0,0,1,0,0,9,0,0,0,0
2020-11-18,9:22,0,0,0,0,0,0,0,1,0,0,0,0
2020-11-18,9:23,0,0,0,0,1,0,0,1,0,0,0,0
2020-11-18,9:24,0,0,0,0,0,0,0,7,0,0,0,0
2020-11-18,9:25,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-18,9:27,0,0,0,0,0,0,0,8,0,0,0,0
2020-11-18,9:30,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-18,9:46,0,0,0,0,0,0,0,10,0,0,0,0
2020-11-18,9:48,0,0,0,0,0,0,0,0,0,0,6,0
2020-11-18,9:49,0,7,0,0,0,0,0,0,0,0,2,0
2020-11-18,9:52,0,8,0,0,0,0,0,0,0,0,2,0
2020-11-18,9:53,0,3,0,0,0,0,0,0,0,0,0,0
2020-11-18,9:54,0,0,0,0,0,0,0,9,0,0,0,0
2020-11-18,10:00,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-18,11:04,0,0,0,0,6,0,0,0,0,0,0,0
2020-11-18,11:05,0,0,2,0,0,0,0,0,0,0,0,0
2020-11-18,11:06,0,3,11,0,0,0,0,7,2,0,0,0
2020-11-18,11:07,0,0,0,0,0,0,0,0,20,0,0,0
2020-11-18,11:09,0,0,0,0,0,0,0,2,0,0,0,0
2020-11-18,11:11,0,0,9,0,0,0,0,0,4,0,0,0
2020-11-18,11:12,0,0,0,0,0,0,0,0,10,0,0,0
2020-11-18,11:14,0,0,0,0,0,0,0,0,9,0,0,0
2020-11-18,11:17,0,0,0,0,0,0,0,0,9,0,0,0
2020-11-18,11:19,0,0,0,0,0,0,0,0,5,0,0,0
2020-11-18,11:20,0,0,0,0,0,0,0,14,12,0,0,0
2020-11-18,11:21,0,0,0,0,24,0,0,1,13,0,0,0
2020-11-18,11:22,0,0,0,0,8,0,0,1,3,0,0,0
2020-11-18,11:23,0,0,0,0,9,0,0,0,0,0,0,0
2020-11-18,11:24,0,0,0,0,0,0,0,5,0,0,0,0
2020-11-18,11:27,0,0,0,0,2,0,0,0,6,0,0,0
2020-11-18,11:29,0,0,0,0,5,0,0,0,0,0,0,0
2020-11-18,11:30,0,0,0,0,4,0,0,0,0,0,0,0
2020-11-18,11:31,0,0,0,0,4,0,0,0,5,0,0,0
2020-11-18,11:32,0,0,0,0,11,0,0,2,11,0,0,0
2020-11-18,11:33,0,0,0,0,9,0,0,0,23,0,0,0
2020-11-18,11:34,0,0,0,0,9,0,0,0,0,0,0,0
2020-11-18,11:35,0,0,9,0,2,0,0,0,1,0,0,0
2020-11-18,11:36,0,0,0,0,3,0,0,0,9,0,0,0
2020-11-18,11:37,0,0,0,0,0,0,0,0,14,0,0,0
2020-11-18,11:38,0,0,0,0,6,0,0,0,11,0,0,0
2020-11-18,11:39,0,5,0,0,0,0,0,0,7,0,0,0
2020-11-18,11:40,0,0,0,0,1,0,0,0,0,0,0,0
2020-11-18,11:55,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-18,11:56,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-18,12:10,0,0,0,0,0,0,0,14,0,0,0,0
2020-11-18,12:19,0,0,0,0,0,0,0,0,8,0,0,0
2020-11-18,12:21,0,0,0,0,0,0,0,0,0,0,3,0
2020-11-18,12:22,0,0,0,0,0,0,0,0,17,0,3,0
2020-11-18,12:25,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-18,12:26,0,0,0,0,0,0,0,10,0,0,0,0
2020-11-18,12:27,0,0,0,0,0,0,0,0,26,0,0,0
2020-11-18,12:28,0,1,0,0,0,0,0,0,14,0,0,0
2020-11-18,12:30,0,0,0,0,0,0,0,0,0,8,0,0
2020-11-18,12:33,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-18,13:57,0,0,0,0,0,0,0,0,1,0,0,0
2020-11-18,14:01,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-18,14:02,0,0,7,0,8,0,0,0,0,0,0,0
2020-11-18,14:03,0,0,0,0,0,8,0,0,0,0,0,0
2020-11-18,14:04,0,0,0,0,11,0,0,0,0,0,0,0
2020-11-18,14:05,0,0,0,0,14,0,0,0,0,0,0,0
2020-11-18,14:06,0,0,0,0,2,0,0,0,0,0,0,0
2020-11-18,14:07,0,0,0,0,8,0,0,0,0,7,0,0
2020-11-18,14:08,0,0,0,0,2,0,0,0,0,2,0,0
2020-11-18,14:12,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-18,14:18,0,0,0,0,17,0,0,0,0,0,0,0
2020-11-18,14:19,0,0,0,0,12,0,0,0,0,0,0,0
2020-11-18,14:20,0,0,0,0,27,0,0,3,0,0,0,0
2020-11-18,14:21,0,0,0,0,0,0,0,4,0,0,0,0
2020-11-18,14:22,0,0,0,0,4,0,0,3,0,0,0,0
2020-11-18,14:23,0,0,0,0,17,0,0,0,0,0,0,0
2020-11-18,14:24,0,0,0,0,7,0,0,0,0,0,0,0
2020-11-18,14:25,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-18,14:28,0,0,0,0,19,0,0,5,0,0,0,0
2020-11-18,14:29,0,0,0,0,12,0,0,0,0,0,0,0
2020-11-18,14:30,0,0,0,0,8,0,0,0,0,0,0,0
2020-11-18,14:32,0,0,0,0,17,0,0,0,0,0,0,0
2020-11-18,14:35,0,0,0,0,8,0,0,0,0,0,0,0
